,make,model,year,body_type,mileage,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price
687,Audi,A4,2012.0,Combi,321627.0,Albastru,Diesel,1968.0,143.0,Manuala,Fata,Euro 5,7490.0
688,Renault,Austral,2023.0,SUV,23000.0,Negru,Hibrid,1199.0,200.0,Automata,Fata,Euro 6,32890.0
689,Volkswagen,Golf,2024.0,Compacta,47422.0,Albastru,Benzina,999.0,110.0,Automata,Fata,Euro 6,19490.0
690,Volkswagen,Jetta,2013.0,Sedan,215000.0,Gri,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,6600.0
691,Ford,Mondeo,2013.0,Combi,277227.0,Argint,Diesel,1997.0,140.0,Automata,Fata,Euro 5,5300.0
692,Nissan,Qashqai,2014.0,SUV,90516.0,Negru,Diesel,1598.0,130.0,Manuala,4x4 (manual),Euro 5,11900.0
693,Hyundai,i20,2017.0,Masina de oras,128000.0,Alb,Diesel,1120.0,75.0,Manuala,Fata,Euro 6,7300.0
694,Dacia,Jogger,2023.0,Combi,38996.0,Verde,Benzina,999.0,110.0,Manuala,Fata,Euro 6,17950.0
695,BMW,Seria 5,2017.0,Sedan,220000.0,Negru,Diesel,1995.0,190.0,Automata,Spate,Euro 6b,19500.0
696,Volkswagen,Multivan,2012.0,Monovolum,193000.0,Maro,Diesel,1990.0,180.0,Manuala,Fata,Euro 5,21500.0
697,BMW,Seria 5,2019.0,Sedan,119000.0,Negru,Benzina,1998.0,184.0,Automata,Spate,Euro 6,25499.0
698,Dacia,Duster,2021.0,SUV,97802.0,Alb,Diesel,1461.0,115.0,Manuala,4x4 (automat),Euro 6,15900.0
699,Volkswagen,Sharan,2011.0,Monovolum,280000.0,Gri,Diesel,1968.0,140.0,Manuala,Fata,Euro 5,6700.0
700,Renault,Clio,2015.0,Combi,270000.0,Negru,Diesel,1461.0,90.0,Manuala,Fata,Euro 5,4990.0
701,Hyundai,Bayon,2022.0,SUV,100000.0,Negru,Benzina,1197.0,84.0,Manuala,Fata,Euro 6,12990.0
702,Renault,Arkana,2023.0,SUV,84000.0,Gri,Benzina,1333.0,158.0,Automata,Fata,Euro 6,22500.0
703,BMW,Seria 1,2011.0,Compacta,257298.0,Negru,Diesel,1995.0,116.0,Manuala,Spate,Euro 5,8299.0
704,Mercedes-Benz,C,2017.0,Sedan,225000.0,Albastru,Diesel,2143.0,204.0,Automata,4x4 (manual),Euro 6,16890.0
705,BMW,X5,2017.0,SUV,163380.0,Gri,Hibrid Plug-In,1997.0,313.0,Automata,4x4 (automat),Euro 6,23000.0
706,Skoda,Octavia,2021.0,Sedan,117198.0,Gri,Benzina,1498.0,150.0,Manuala,Fata,Euro 6,15890.0
707,BMW,Seria 5,2021.0,Combi,158000.0,Gri,Diesel,2993.0,286.0,Automata,4x4 (automat),Euro 6d,35899.0
708,BMW,Seria 4,2023.0,Sedan,138000.0,Gri,Benzina,1998.0,184.0,Automata,Spate,Euro 6,39446.0
709,Mercedes-Benz,C,2025.0,Sedan,6000.0,Negru,Diesel,1993.0,200.0,Automata,4x4 (automat),Euro 6d-Temp,60569.0
710,Volkswagen,Passat,2015.0,Combi,289000.0,Gri,Diesel,1968.0,150.0,Automata,Fata,Euro 6,10350.0
711,Volkswagen,Passat,2013.0,Combi,261300.0,Gri,Benzina + GPL,1390.0,160.0,Manuala,Fata,Euro 5,5750.0
712,Toyota,RAV4,2021.0,SUV,71965.0,Gri,Hibrid,2487.0,178.0,Automata,Fata,Euro 6,31489.04
713,Dacia,Logan,2020.0,Combi,158000.0,Alb,Benzina + GPL,898.0,90.0,Manuala,Fata,Euro 6,8690.0
714,Dacia,Duster,2020.0,SUV,114000.0,Gri,Benzina + GPL,999.0,100.0,Manuala,Fata,Euro 6,11290.0
715,Skoda,Superb,2012.0,Combi,230000.0,Gri,Diesel,1968.0,140.0,Automata,Fata,Euro 5,7650.0
716,Renault,Captur,2013.0,SUV,204000.0,Gri,Diesel,1461.0,110.0,Manuala,Fata,Euro 6,6950.0
717,Land Rover,Discovery Sport,2018.0,SUV,83000.0,Negru,Diesel,1999.0,241.0,Automata,4x4 (automat),Euro 6,19900.0
718,BMW,X5,2007.0,SUV,284000.0,Argint,Diesel,2993.0,235.0,Automata,4x4 (manual),Euro 4,7000.0
719,Hyundai,Tucson,2021.0,SUV,58000.0,Negru,Hibrid Plug-In,1598.0,251.0,Automata,4x4 (automat),Euro 6,26999.0
720,Renault,Grand Scenic,2017.0,Monovolum,184700.0,Albastru,Diesel,1598.0,130.0,Manuala,Fata,Euro 6,10890.0
721,Renault,Kadjar,2015.0,SUV,253700.0,Negru,Diesel,1461.0,110.0,Automata,Fata,Euro 5,9700.0
722,Cupra,Formentor,2022.0,SUV,104749.0,Gri,Hibrid Plug-In,1395.0,204.0,Automata,Fata,Euro 6,24657.38
723,Mercedes-Benz,C,2023.0,Sedan,46992.0,Negru,Hibrid Plug-In,1993.0,313.0,Automata,Spate,Euro 6,35989.03
724,Volvo,XC 60,2023.0,SUV,76000.0,Gri,Diesel,1969.0,197.0,Automata,4x4 (automat),Euro 6,42108.0
725,Volvo,XC 60,2020.0,SUV,42726.0,Negru,Benzina,1969.0,250.0,Automata,4x4 (automat),Euro 6,35990.01
726,Citroën,C1,2018.0,Compacta,73137.0,Gri,Benzina,1199.0,82.0,Automata,Fata,Euro 6d-Temp,7990.0
727,Peugeot,2008,2016.0,Masina mica,130000.0,Alb,Benzina,1199.0,82.0,Manuala,Fata,Euro 6,7690.0
728,Volkswagen,Passat,2020.0,Combi,94316.0,Negru,Hibrid Plug-In,1395.0,218.0,Automata,Fata,Euro 6,22500.0
729,Hyundai,IONIQ,2018.0,Sedan,139150.0,Gri,Hibrid Plug-In,1580.0,141.0,Automata,Fata,Euro 6,12999.0
730,Mercedes-Benz,A,2018.0,Compacta,75900.0,Rosu,Diesel,1461.0,116.0,Automata,Fata,Euro 6,18990.0
731,Ford,Transit Connect,2021.0,Monovolum,76721.0,Alb,Diesel,1499.0,99.0,Manuala,Fata,Euro 6,13450.0
732,BMW,Seria 7,2016.0,Sedan,131000.0,Negru,Diesel,2993.0,320.0,Automata,4x4 (automat),Euro 6,32500.0
733,Volkswagen,Golf,2013.0,Combi,250000.0,Albastru,Diesel,1968.0,150.0,Manuala,Fata,Euro 5,7500.0
734,Mercedes-Benz,C,2014.0,Sedan,196000.0,Gri,Diesel,2143.0,170.0,Automata,Spate,Euro 5,12500.0
735,Dacia,Duster,2022.0,SUV,145600.0,Alb,Diesel,1461.0,115.0,Manuala,4x4 (automat),Euro 6,15450.01
736,Skoda,Octavia,2021.0,Combi,115166.0,Alb,Diesel,1998.0,115.0,Automata,Fata,Euro 6,20450.21
737,SsangYong,Tivoli,2022.0,SUV,52487.0,Albastru,Benzina,1497.0,163.0,Automata,Fata,Euro 6,13999.7
738,Mercedes-Benz,GLA,2022.0,SUV,41373.0,Negru,Diesel,1950.0,190.0,Automata,Fata,Euro 6d,34485.0
739,Peugeot,308,2020.0,Compacta,136772.0,Gri,Diesel,1499.0,130.0,Automata,Fata,Euro 6,11190.0
740,Renault,Captur,2021.0,SUV,57118.0,Albastru,Hibrid Plug-In,1598.0,160.0,Automata,Fata,Euro 6,17990.0
741,Toyota,Hilux,2019.0,SUV,93197.0,Gri,Diesel,2393.0,150.0,Manuala,4x4 (manual),Euro 6,27001.15
742,Land Rover,Range Rover Sport,2018.0,SUV,93114.0,Gri,Diesel,2993.0,306.0,Automata,4x4 (automat),Euro 6,55000.01
743,Peugeot,3008,2020.0,SUV,44273.0,Alb,Hibrid Plug-In,1598.0,225.0,Automata,Fata,Euro 6,21789.99
744,Mazda,CX-5,2019.0,SUV,141000.0,Gri,Benzina,2488.0,194.0,Automata,4x4 (automat),Euro 6,21300.0
745,Peugeot,208,2015.0,Masina de oras,119000.0,Gri,Benzina,1199.0,83.0,Manuala,Fata,Euro 6b,4999.0
746,Hyundai,Accent,2007.0,Sedan,115500.0,Verde,Benzina,1399.0,95.0,Manuala,Fata,Euro 4,2899.0
747,Kia,XCeed,2021.0,SUV,27000.0,Alb,Hibrid Plug-In,1580.0,141.0,Automata,Fata,Euro 6,20999.01
748,Opel,Vivaro,2019.0,Monovolum,156800.0,Argint,Diesel,1598.0,125.0,Manuala,Fata,Euro 6,14278.0
749,Renault,Grand Scenic,2012.0,Monovolum,380000.0,Gri,Diesel,1461.0,110.0,Automata,Fata,Euro 5,3990.0
750,Mercedes-Benz,A,2018.0,Compacta,171265.0,Alb,Diesel,1461.0,109.0,Automata,Fata,Euro 6b,16450.0
751,Peugeot,2008,2014.0,SUV,107000.0,Alb,Benzina,1199.0,82.0,Manuala,Fata,Euro 5,6500.0
752,Peugeot,508,2012.0,Combi,229371.0,Gri,Hibrid,1997.0,163.0,Automata,4x4 (automat),Euro 5,7999.0
753,Toyota,RAV4,2021.0,SUV,60000.0,Gri,Hibrid,2494.0,197.0,Automata,4x4 (automat),Euro 6,27990.0
754,Land Rover,Range Rover Velar,2019.0,SUV,184234.0,Gri,Diesel,1999.0,179.0,Automata,4x4 (automat),Euro 6,22999.0
755,Renault,Arkana,2024.0,SUV,10000.0,Gri,Benzina,1333.0,158.0,Automata,Fata,Euro 6,27500.0
756,BMW,X5,2024.0,SUV,27350.0,Gri,Diesel,2993.0,286.0,Automata,4x4 (automat),Euro 6d-Temp,69500.0
757,BMW,Seria 1,2017.0,Compacta,216300.0,Alb,Benzina,1499.0,136.0,Automata,Fata,Euro 6,10999.51
758,Mercedes-Benz,C,2020.0,Sedan,70935.0,Negru,Diesel,1950.0,194.0,Automata,4x4 (automat),Euro 6,26499.0
759,BMW,Seria 2,2021.0,Sedan,95830.0,Alb,Benzina,1499.0,136.0,Automata,Fata,Euro 6,21500.01
760,Mercedes-Benz,C,2010.0,Combi,387000.0,Negru,Diesel,2143.0,170.0,Automata,Spate,Euro 5,5100.0
761,Land Rover,Discovery Sport,2017.0,SUV,167192.0,Gri,Diesel,1999.0,180.0,Automata,4x4 (automat),Euro 6,13950.0
762,BMW,Seria 1,2022.0,Compacta,52000.0,Negru,Benzina,1499.0,136.0,Automata,Fata,Euro 6d-Temp,19900.0
763,Toyota,Auris,2014.0,Compacta,244000.0,Negru,Diesel,1998.0,124.0,Manuala,Fata,Euro 5,6600.0
764,Renault,Megane,2011.0,Masina de oras,154000.0,Gri,Benzina,1598.0,110.0,Manuala,Fata,Euro 5,4399.0
765,Audi,A3,2015.0,Compacta,162141.0,Rosu,Diesel,1968.0,149.0,Automata,Fata,Euro 6,11199.0
766,Audi,A6 Allroad,2016.0,Combi,239000.0,Maro,Diesel,2967.0,218.0,Automata,4x4 (automat),Euro 6,15900.0
767,Peugeot,308,2019.0,Combi,147059.0,Gri,Diesel,1499.0,130.0,Automata,Fata,Euro 6,10490.0
768,Seat,Ateca,2022.0,SUV,14680.0,Albastru,Benzina,1498.0,150.0,Manuala,Fata,Euro 6,20489.99
769,SsangYong,Torres,2023.0,SUV,11000.0,Gri,Benzina,1497.0,163.0,Automata,Fata,Euro 6,27900.0
770,BMW,Seria 4,2023.0,Coupe,82100.0,Albastru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,41900.0
771,Toyota,C-HR,2018.0,SUV,169000.0,Gri,Hibrid,1798.0,122.0,Automata,Fata,Euro 6,15690.0
772,Peugeot,3008,2018.0,SUV,190368.0,Alb,Diesel,1499.0,130.0,Automata,Fata,Euro 6,12950.0
773,Mercedes-Benz,GLB,2020.0,SUV,225000.0,Alb,Benzina,1332.0,163.0,Automata,4x4 (automat),Euro 6,28950.0
774,Volkswagen,Golf,2010.0,Compacta,241305.0,Negru,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,4250.0
775,Toyota,Corolla,2020.0,Combi,75481.0,Alb,Hibrid,1798.0,122.0,Automata,Fata,Euro 6,18650.0
776,Hyundai,i10,2020.0,Masina de oras,48000.0,Albastru,Benzina,1197.0,84.0,Automata,Fata,Euro 6d,11750.0
777,Renault,Talisman,2016.0,Sedan,149772.0,Alte culori,Diesel,1598.0,160.0,Automata,Fata,Euro 6,14990.0
778,Mercedes-Benz,A,2023.0,Compacta,67000.0,Alb,Benzina,1991.0,190.0,Automata,4x4 (automat),Euro 6,29990.0
779,Volvo,S40,2009.0,Sedan,210000.0,Galben/Auriu,Benzina,1596.0,100.0,Manuala,Fata,Euro 4,3000.0
780,Ford,Transit Custom,2020.0,Monovolum,121500.0,Albastru,Diesel,1995.0,130.0,Manuala,Fata,Euro 6,22983.95
781,BMW,Seria 5,2016.0,Sedan,252137.0,Argint,Diesel,1995.0,190.0,Automata,Spate,Euro 6b,13990.0
782,Ford,Puma,2020.0,SUV,77000.0,Alb,Benzina,999.0,125.0,Manuala,Fata,Euro 6,12590.0
783,Dacia,Sandero,2009.0,Masina de oras,202125.0,Albastru,Benzina,1390.0,75.0,Manuala,Fata,Euro 4,1950.0
784,Jeep,Renegade,2017.0,SUV,148500.0,Portocaliu,Diesel,1956.0,170.0,Automata,4x4 (automat),Euro 6,13999.0
785,Mercedes-Benz,E,2023.0,Sedan,38905.0,Alb,Hibrid Plug-In,1999.0,252.0,Automata,4x4 (automat),Euro 6d-Temp,70785.0
786,BMW,X1,2021.0,SUV,197242.0,Alb,Hibrid Plug-In,1499.0,220.0,Automata,4x4 (automat),Euro 6,19190.0
787,Ford,Grand C-Max,2011.0,Monovolum,140775.0,Alb,Benzina,1596.0,150.0,Manuala,Fata,Euro 5,6499.0
788,Dacia,Sandero Stepway,2023.0,Masina de oras,115000.0,Alb,Benzina + GPL,999.0,100.0,Manuala,Fata,Euro 6,10990.0
789,BMW,Seria 1,2021.0,Compacta,27000.0,Alb,Benzina,1499.0,136.0,Automata,Fata,Euro 6,20990.0
790,Mercedes-Benz,GLC,2023.0,SUV,39000.0,Gri,Hibrid Plug-In,1999.0,313.0,Automata,4x4 (automat),Euro 6,56990.0
791,Renault,Arkana,2023.0,SUV,49359.0,Gri,Hibrid,1598.0,145.0,Automata,Fata,Euro 6,21000.0
792,Audi,Q5,2021.0,SUV,79000.0,Gri,Hibrid Plug-In,1984.0,299.0,Automata,4x4 (automat),Euro 6,37990.01
793,Hyundai,Tucson,2021.0,SUV,84414.0,Negru,Hibrid,1598.0,230.0,Automata,Fata,Euro 6,28989.99
794,Renault,Megane,2019.0,Compacta,262308.0,Alb,Diesel,1461.0,116.0,Manuala,Fata,Euro 6,7260.0
795,Skoda,RAPID,2018.0,Combi,192132.0,Rosu,Benzina,999.0,95.0,Manuala,Fata,Euro 6,6500.0
796,BMW,Seria 6,2020.0,Sedan,220000.0,Gri,Benzina,1998.0,258.0,Automata,Spate,Euro 6b,24990.0
797,Mercedes-Benz,ML,2008.0,SUV,180742.0,Negru,Diesel,2987.0,224.0,Automata,4x4 (automat),Euro 4,8000.0
798,Ford,Kuga,2014.0,SUV,214000.0,Albastru,Diesel,1997.0,163.0,Automata,4x4 (automat),Euro 5,9400.0
799,BMW,X4 M,2022.0,SUV,117351.0,Alb,Diesel,2993.0,340.0,Automata,4x4 (automat),Euro 6,47963.19
800,Suzuki,S-Cross,2017.0,SUV,153000.0,Gri,Benzina,998.0,111.0,Automata,Fata,Euro 6c,11990.0
801,Volkswagen,Taigo,2024.0,SUV,52037.0,Albastru,Benzina,999.0,110.0,Automata,Fata,Euro 6,19490.0
802,Kia,Sportage,2022.0,SUV,69952.0,Negru,Hibrid Plug-In,1598.0,245.0,Automata,4x4 (automat),Euro 6,31990.0
803,BMW,X3,2008.0,SUV,179300.0,Albastru,Diesel,2993.0,218.0,Manuala,4x4 (manual),Euro 4,5800.0
804,Volkswagen,Passat,2021.0,Sedan,210000.0,Gri,Benzina,1498.0,150.0,Automata,4x4 (automat),Euro 6,16290.0
805,Volkswagen,Tiguan,2021.0,SUV,105000.0,Negru,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,27709.0
806,Volvo,XC 60,2020.0,SUV,229000.0,Negru,Diesel,1969.0,197.0,Automata,Fata,Euro 6,20777.0
807,Ford,Mondeo,2018.0,Sedan,85500.0,Rosu,Hibrid,1999.0,187.0,Automata,Fata,Euro 6,16577.0
808,Audi,Q5,2009.0,SUV,271500.0,Gri,Diesel,1968.0,170.0,Manuala,4x4 (automat),Euro 4,8400.0
809,Land Rover,Discovery,2017.0,SUV,93000.0,Gri,Diesel,2993.0,258.0,Automata,4x4 (automat),Euro 6,29040.0
810,Mercedes-Benz,E,2022.0,Sedan,46389.0,Negru,Diesel,1993.0,163.0,Automata,Spate,Euro 6d,37800.0
811,Renault,Captur,2019.0,SUV,210200.0,Maro,Benzina,898.0,90.0,Manuala,Fata,Euro 6,7900.0
812,BMW,Seria 3,2023.0,Sedan,55000.0,Negru,Hibrid Plug-In,1998.0,204.0,Automata,Spate,Euro 6,34994.41
813,Land Rover,Range Rover Evoque,2016.0,SUV,45000.0,Argint,Diesel,1999.0,180.0,Automata,4x4 (automat),Euro 6b,17980.0
814,Volkswagen,Caddy,2011.0,Combi,283000.0,Albastru,Diesel,1598.0,102.0,Manuala,Fata,Euro 5,5999.0
815,Land Rover,Range Rover Evoque,2023.0,SUV,90000.0,Albastru,Diesel,1999.0,163.0,Automata,4x4 (automat),Euro 6,25990.0
816,Mercedes-Benz,GLE Coupe,2020.0,SUV,199900.0,Gri,Diesel,2925.0,330.0,Automata,4x4 (automat),Euro 6,57950.0
817,Dacia,Duster,2020.0,SUV,147334.0,Maro,Diesel,1461.0,116.0,Manuala,Fata,Euro 6b,11490.0
818,BMW,X4,2016.0,SUV,227000.0,Alb,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,20490.0
819,Volkswagen,Golf,2017.0,Compacta,145000.0,Alte culori,Benzina,1395.0,150.0,Manuala,Fata,Euro 6,11900.0
820,Mercedes-Benz,E,2017.0,Coupe,161000.0,Gri,Benzina,2996.0,333.0,Automata,4x4 (manual),Euro 6,29900.0
821,Mercedes-Benz,GLA,2018.0,SUV,233000.0,Alb,Benzina,1595.0,122.0,Automata,Fata,Euro 6,17490.0
822,Volvo,XC 90,2018.0,SUV,93000.0,Negru,Diesel,1969.0,235.0,Automata,4x4 (automat),Euro 6b,34980.0
823,Mercedes-Benz,GLC,2024.0,SUV,8755.0,Alb,Benzina,1999.0,204.0,Automata,4x4 (automat),Euro 6d-Temp,60379.0
824,Volvo,XC 40,2025.0,SUV,1300.0,Verde,Benzina,1969.0,197.0,Automata,Fata,Euro 6d,45375.0
825,BMW,Seria 3,2023.0,Sedan,87672.0,Negru,Diesel,1995.0,150.0,Automata,Spate,Euro 6,29990.0
826,Ford,Transit Custom,2014.0,Monovolum,298000.0,Alb,Diesel,2198.0,100.0,Manuala,Fata,Euro 5,7150.0
827,Volkswagen,Golf,2021.0,Compacta,87000.0,Albastru,Benzina,999.0,110.0,Manuala,Fata,Euro 6,14900.0
828,BMW,Seria 2,2022.0,Monovolum,80000.0,Gri,Diesel,1995.0,190.0,Automata,Fata,Euro 6,16490.0
829,BMW,Seria 3,2023.0,Sedan,9109.0,Negru,Diesel,1995.0,190.0,Automata,Spate,Euro 6d,29400.0
830,Volvo,XC 60,2023.0,SUV,49000.0,Gri,Diesel,1969.0,197.0,Automata,4x4 (automat),Euro 6,42500.0
831,Nissan,X-Trail,2017.0,SUV,219234.0,Negru,Diesel,1598.0,130.0,Automata,Fata,Euro 6,12490.0
832,Land Rover,Range Rover Velar,2018.0,SUV,170000.0,Alb,Diesel,1999.0,179.0,Automata,4x4 (automat),Euro 6,22990.0
833,Volkswagen,Golf,2017.0,Masina mica,217000.0,Alb,Diesel,1598.0,110.0,Automata,Fata,Euro 6,12590.0
834,Audi,A5,2014.0,Sedan,239000.0,Negru,Diesel,1968.0,150.0,Automata,Fata,Euro 5,11990.0
835,Ford,EcoSport,2018.0,SUV,72000.0,Albastru,Benzina,999.0,125.0,Automata,Fata,Euro 6,12200.0
836,Renault,Talisman,2015.0,Sedan,209139.0,Gri,Diesel,1598.0,130.0,Manuala,Fata,Euro 6,9590.0
837,SsangYong,Korando,2024.0,SUV,9200.0,Bej,Benzina,1497.0,163.0,Automata,4x4 (automat),Euro 6c,24999.81
838,Ford,Fiesta,2020.0,Masina de oras,24043.0,Alb,Benzina,999.0,95.0,Manuala,Fata,Euro 6,10950.5
839,Volkswagen,Tiguan,2014.0,SUV,213270.0,Negru,Diesel,1968.0,177.0,Automata,4x4 (automat),Euro 5,12680.0
840,Nissan,Qashqai+2,2012.0,SUV,239000.0,Negru,Diesel,1461.0,110.0,Manuala,Fata,Euro 5,7999.0
841,Peugeot,3008,2020.0,SUV,134255.0,Alb,Benzina,1199.0,130.0,Automata,Fata,Euro 6,13990.0
842,Mercedes-Benz,GLC Coupe,2017.0,SUV,156000.0,Negru,Hibrid Plug-In,1991.0,211.0,Automata,4x4 (automat),Euro 6,28998.86
843,Mercedes-Benz,GLC,2022.0,SUV,145500.0,Gri,Hibrid Plug-In,1950.0,306.0,Automata,4x4 (automat),Euro 6,36542.0
844,Skoda,Fabia,2011.0,Combi,230000.0,Negru,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,2990.0
845,Ford,EcoSport,2020.0,SUV,37925.0,Rosu,Benzina,998.0,125.0,Automata,Fata,Euro 6,14799.51
846,Toyota,Corolla,2023.0,Compacta,12000.0,Albastru,Hibrid,1798.0,98.0,Automata,Fata,Euro 6d-Temp,21296.0
847,Dacia,Logan,2023.0,Sedan,15948.0,Alb,Benzina,999.0,90.0,Manuala,Fata,Euro 6,12990.0
848,Renault,Talisman,2017.0,Combi,166073.0,Alb,Diesel,1598.0,160.0,Automata,Fata,Euro 6,12990.0
849,BMW,X6,2021.0,SUV,40000.0,Alb,Diesel,2993.0,286.0,Automata,4x4 (manual),Euro 6,58900.0
850,Mercedes-Benz,GLC,2018.0,SUV,72223.0,Alb,Benzina,1991.0,211.0,Automata,4x4 (automat),Euro 6,28368.45
851,Skoda,Octavia,2006.0,Sedan,203000.0,Albastru,Diesel,1896.0,90.0,Manuala,Fata,Euro 4,2650.0
852,BMW,Seria 5,2018.0,Sedan,249000.0,Negru,Benzina,2998.0,340.0,Automata,4x4 (automat),Euro 6,25750.0
853,BMW,Seria 5,2021.0,Sedan,189000.0,Negru,Diesel,2993.0,286.0,Automata,4x4 (automat),Euro 6,35750.0
854,Dacia,Duster,2015.0,SUV,197000.0,Gri,Diesel,1461.0,109.0,Manuala,Fata,Euro 5,7290.0
855,Land Rover,Discovery,2017.0,SUV,230000.0,Negru,Diesel,1999.0,179.0,Automata,4x4 (automat),Euro 6,13990.0
856,Mercedes-Benz,CLS,2018.0,Sedan,199215.0,Negru,Diesel,2925.0,286.0,Automata,4x4 (automat),Euro 6,29999.0
857,Renault,Megane,2018.0,Combi,96073.0,Negru,Benzina,1332.0,140.0,Automata,Fata,Euro 6,12990.0
858,Renault,Clio,2018.0,Combi,123843.0,Albastru,Benzina,1197.0,118.0,Automata,Fata,Euro 6,10899.0
859,Skoda,Kodiaq,2018.0,SUV,149297.0,Gri,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,22990.0
860,Opel,Astra,2012.0,Combi,228000.0,Albastru,Diesel,1686.0,110.0,Manuala,Fata,Euro 5,4700.0
861,BMW,Seria 5,2020.0,Sedan,169900.0,Negru,Diesel,2993.0,285.0,Automata,Spate,Euro 6,32670.0
862,Nissan,Qashqai,2012.0,SUV,215200.0,Alb,Diesel,1461.0,110.0,Manuala,Fata,Euro 5,7999.0
863,Audi,A6,2020.0,Sedan,83394.0,Alb,Hibrid Plug-In,1984.0,299.0,Automata,4x4 (automat),Euro 6,35498.98
864,Skoda,Kodiaq,2020.0,SUV,154085.0,Gri,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,23240.0
865,Skoda,Octavia,2014.0,Sedan,249166.0,Maro,Diesel,1598.0,105.0,Automata,Fata,Euro 6,9500.0
866,Ford,Focus,2010.0,Combi,250232.0,Rosu,Diesel,1560.0,109.0,Manuala,Fata,Euro 5,2500.0
867,BMW,Seria 5,2020.0,Sedan,279000.0,Negru,Diesel,1995.0,190.0,Automata,Spate,Euro 6,19980.0
868,Skoda,Octavia,2020.0,Combi,158200.0,Gri,Diesel,1968.0,150.0,Automata,Fata,Euro 6,18650.0
869,Skoda,Karoq,2020.0,SUV,126109.0,Verde,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,20990.11
870,Peugeot,3008,2017.0,SUV,110851.0,Alb,Benzina,1199.0,130.0,Manuala,Fata,Euro 6,11000.0
871,BMW,Seria 3,2020.0,Combi,53800.0,Albastru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,28600.0
872,BMW,Seria 6,2014.0,Sedan,197900.0,Negru,Diesel,2993.0,313.0,Automata,4x4 (automat),Euro 5,22480.0
873,Audi,A7,2015.0,Sedan,255000.0,Gri,Diesel,2967.0,326.0,Automata,4x4 (automat),Euro 6,22900.0
874,BMW,Seria 1,2023.0,Compacta,97000.0,Gri,Benzina,1499.0,136.0,Automata,Fata,Euro 6,19749.0
875,Volkswagen,Transporter,2017.0,Monovolum,229991.0,Alb,Diesel,1968.0,150.0,Manuala,Fata,Euro 6,15999.0
876,Volkswagen,Tiguan,2021.0,SUV,166202.0,Alb,Diesel,1968.0,150.0,Automata,4x4 (manual),Euro 6,26600.0
877,Dacia,Logan,2020.0,Sedan,55357.0,Alb,Benzina,898.0,90.0,Manuala,Fata,Euro 6,8990.0
878,Dacia,Duster,2021.0,SUV,66023.0,Gri,Diesel,1461.0,115.0,Manuala,4x4 (automat),Euro 6,17590.0
879,Dacia,Duster,2021.0,SUV,52680.0,Gri,Diesel,1461.0,115.0,Manuala,4x4 (automat),Euro 6,17990.0
880,Renault,Captur,2014.0,SUV,88204.0,Portocaliu,Benzina,1197.0,120.0,Automata,Fata,Euro 5,8499.0
881,Volkswagen,Caddy,2019.0,Combi,111545.0,Bej,Diesel,1968.0,102.0,Manuala,Fata,Euro 6,17545.0
882,Peugeot,207,2007.0,Compacta,202000.0,Gri,Diesel,1560.0,90.0,Manuala,Fata,Euro 4,1750.0
883,Land Rover,Range Rover Evoque,2012.0,SUV,148000.0,Alb,Diesel,2179.0,190.0,Automata,4x4 (automat),Euro 5,10000.0
884,BMW,X3,2022.0,SUV,199900.0,Gri,Hibrid Plug-In,1998.0,292.0,Automata,4x4 (automat),Euro 6,29499.8
885,Volkswagen,Passat,2022.0,Combi,84840.0,Argint,Diesel,1968.0,150.0,Automata,Fata,Euro 6d,23500.0
886,Mercedes-Benz,E,2025.0,Sedan,5000.0,Negru,Hibrid Plug-In,1993.0,313.0,Automata,4x4 (automat),Euro 6,71907.88
887,Renault,Talisman,2017.0,Sedan,120000.0,Negru,Diesel,1598.0,160.0,Automata,Fata,Euro 6,13990.0
888,Dacia,Duster,2011.0,SUV,243009.0,Gri,Diesel,1461.0,110.0,Manuala,Fata,Euro 5,5250.0
889,Cupra,Ateca,2021.0,SUV,73500.0,Gri,Benzina,1984.0,300.0,Automata,4x4 (automat),Euro 6,29000.0
890,Toyota,C-HR,2022.0,SUV,104157.0,Gri,Hibrid,1798.0,98.0,Automata,Fata,Euro 6,21490.0
891,BMW,X1,2015.0,SUV,177615.0,Portocaliu,Diesel,1995.0,143.0,Automata,4x4 (automat),Euro 5,12500.0
892,Mitsubishi,Eclipse-Cross,2022.0,SUV,94000.0,Albastru,Hibrid Plug-In,2360.0,188.0,Automata,4x4 (automat),Euro 6,21780.0
893,Citroën,DS3,2014.0,Cabrio,118160.0,Maro,Benzina,1598.0,120.0,Automata,Fata,Euro 5,5999.0
894,Volkswagen,Passat,2016.0,Combi,238000.0,Gri,Diesel,1968.0,150.0,Manuala,Fata,Euro 6,12000.0
